Game_ID,Game_Number,Date_Played,Time_Played,Hour_Played,Session_Number,Session_ID,Game_Number_Session,Time_Played_Session,Previous14_Total_Games,Previous14_Time_Played,Previous14_Avg_Placement,Previous14_Top1s_Games,Previous14_Top3s_Games,Previous14_Top5s_Games,Previous14_DamageDealt,Previous14_600Dmg_Games,Previous14_900Dmg_Games,Previous14_1200Dmg_Games,Previous14_Kills,Previous14_1Kills_Games,Previous14_2Kills_Games,Previous14_3Kills_Games,Previous14_Knockdowns,Previous14_1Knockdowns_Games,Previous14_2Knockdowns_Games,Previous14_3Knockdowns_Games,Previous30_Total_Games,Previous30_Time_Played,Season,Gametype,Map,Landing_Site,Death_Site,Hot_Zone_Binary,Hot_Zone,Jumpmaster_Legend,Jumpmaster,Legend_Selected,Legend_Class,Legend_Season,Legend_New,Legend_OG,Legend_CoverGen,Legend_DamageDeal,Legend_Fortify,Legend_Revive,Legend_Scan,Legend_Movement,Legend_TeamMovement,Legend_Selected_Favourite,Legend_Selection_Number,Second_Legend_Selected,Second_Legend_Class,Second_Legend_Season,Second_Legend_New,Second_Legend_OG,Second_Legend_CoverGen,Second_Legend_DamageDeal,Second_Legend_Fortify,Second_Legend_Revive,Second_Legend_Scan,Second_Legend_Movement,Second_Legend_TeamMovement,Third_Legend_Selected,Third_Legend_Class,Third_Legend_Season,Third_Legend_New,Third_Legend_OG,Third_Legend_CoverGen,Third_Legend_DamageDeal,Third_Legend_Fortify,Third_Legend_Revive,Third_Legend_Scan,Third_Legend_Movement,Third_Legend_TeamMovement
GID-409,409,2021/03/17,08:59,8,59,SID-59,2,7380,66,2119860,10.727272727272727,3,12,17,44692,28,17,13,93,38,20,15,129,46,32,19,163,5336100,8,Ranked,Kings Canyon,Caustic Treatment,Airbase,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Lifeline,Support,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,Has Revive,No Scan,No Movement,No Team Movement,Revenant,Skirmisher,4,Old Legend,OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad Has Revive,Squad No Scan,Squad No Team Movement,,Pre-Collection,1249,1470,494,3213,1200 - 1249,1450 - 1499,450 - 499,1200 - 1299,1400 - 1499,400 - 499,1000 - 1249,1250 - 1499,250 - 499,-221,755,534,2,2nd,1,,110,69,42,31,105705,68,41,30,105192,68,41,30,Diamond 4,Diamond 4,Diamond 4,21,21,21,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,16:38,59880,998,15+,15+,16:32,59520,992,15+,15+,16:38,59880,998,15+,15+,2,3,1,6,2 - 2,3 - 3,1 - 1,0,94,53,35,217,93,52,35,216,92,52,35,3,3 - 3,0,117,82,54,315,116,81,54,314,115,81,54,Revenant,Lifeline,Bangalore,3rd,5,5th,18,11,25,45,574,11,24,44,339,11,24,44,0,0,0,0,0,0,2,2,2,FALSE,PS4,Xbox,Volt,Energy,SMG,R301,Light,Assault Rifle
GID-410,410,2021/03/17,11:03,11,59,SID-59,3,67260,67,2179740,10.64179104477612,3,12,18,45941,29,18,14,95,39,21,15,132,47,33,20,159,5209440,8,Ranked,Kings Canyon,Spotted Lake,No Death,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Octane,Skirmisher,1,Old Legend,Non OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Horizon,Skirmisher,7,New Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,1862,2191,1535,5588,1850 - 1899,2150 - 2199,1500 - 1549,1800 - 1899,2100 - 2199,1500 - 1599,1750 - 1999,2000 - 2249,1500 - 1749,-329,327,-2,2,2nd,1,,1249,68,42,31,104287,67,41,30,102875,66,40,29,Diamond 4,Diamond 1,Diamond 4,21,24,21,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,20:53,75180,1253,15+,15+,20:53,75180,1253,15+,15+,18:17,65820,1097,15+,15+,6,4,4,14,6 - 6,4 - 4,4 - 4,2,94,53,35,217,93,52,35,214,91,51,35,6,6 - 6,3,116,81,54,311,115,80,53,308,113,79,53,Horizon,,,,1,1st,5,10,24,45,557,10,24,44,330,10,23,43,0,0,0,0,1,0,0,1,1,FALSE,PS4,PS4,Triple Take,Sniper,Sniper,Volt,Energy,SMG
GID-411,411,2021/03/17,18:18,18,60,SID-60,1,0,68,2254920,10.5,4,13,19,47803,30,19,15,101,40,22,16,138,48,34,21,144,4851540,8,Ranked,Kings Canyon,Caustic Treatment,Caustic Treatment,,Pre-Collection,,Pre-Collection,Pathfinder,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Non Favourite Legend,2,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Horizon,Skirmisher,7,New Legend,OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,444,0,30,474,400 - 449,0 - 49,0 - 49,400 - 499,0 - 99,0 - 99,250 - 499,0 - 249,0 - 249,444,414,858,1,1st,2,,1862,63,40,30,96092,61,38,28,94702,60,37,27,Diamond 4,Diamond 4,Diamond 3,21,21,22,Diamond,Diamond,Diamond,Unknown,,Unknown,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,04:42,16920,282,15+,15+,04:43,16980,283,15+,15+,03:31,12660,211,15+,15+,0,0,0,0,0 - 0,0 - 0,0 - 0,6,87,49,32,198,85,47,31,196,84,46,31,1,1 - 1,6,107,75,49,282,105,73,47,280,104,72,47,Horizon,Bangalore,Pathfinder,3rd,18,18th,1,11,24,44,495,10,23,42,293,10,22,41,0,0,0,0,0,0,0,0,0,FALSE,PS4,PS4,Triple Take,Sniper,Sniper,Spitfire,Heavy,LMG
GID-412,412,2021/03/18,13:29,13,61,SID-61,1,0,69,2271840,10.608695652173912,4,13,19,48247,30,19,15,101,40,22,16,139,49,34,21,140,4587300,8,Ranked,Kings Canyon,Repulsor,Repulsor,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Bloodhound,Recon,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,Has Scan,No Movement,No Team Movement,Crypto,Recon,3,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,Has Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad Has Scan,Squad No Team Movement,,Pre-Collection,252,176,160,588,250 - 299,150 - 199,150 - 199,200 - 299,100 - 199,100 - 199,250 - 499,0 - 249,0 - 249,76,92,168,1,1st,2,,444,60,37,28,93618,59,36,27,92259,58,35,26,Diamond 4,Unknown,Unknown,21,,,Diamond,Unknown,Unknown,Diamond,21,Unknown,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,02:24,8640,144,15+,15+,02:29,8940,149,15+,15+,02:29,8940,149,15+,15+,1,0,0,1,1 - 1,0 - 0,0 - 0,0,84,47,31,194,83,46,30,192,82,45,30,1,1 - 1,1,105,72,47,277,103,71,46,274,102,70,45,Bangalore,Crypto,Bloodhound,1st,17,17th,18,10,22,41,486,9,21,40,287,9,21,39,0,0,0,0,0,0,0,0,0,TRUE,Xbox,Xbox,G7-Scout,Light,Assault Rifle,G7-Scout,Light,Assault Rifle
GID-413,413,2021/03/18,13:37,13,61,SID-61,2,8640,70,2280480,10.7,4,13,19,48499,30,19,15,102,41,22,16,140,50,34,21,141,4595940,8,Ranked,Kings Canyon,Artillery,Broken Relay,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Caustic,Controller,0,Old Legend,OG-Legend,No Cover-Gen,Has Damage Dealing,Has Fortify,No Revive,No Scan,No Movement,No Team Movement,Gibraltar,Support,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,Has Revive,No Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad Has Fortify,Squad Has Revive,Squad No Scan,Squad No Team Movement,,Pre-Collection,762,326,338,1426,750 - 799,300 - 349,300 - 349,700 - 799,300 - 399,300 - 399,750 - 999,250 - 499,250 - 499,436,424,860,1,1st,2,,252,60,37,28,95480,60,37,28,92369,58,35,26,Diamond 4,Diamond 3,Diamond 3,21,22,22,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,16:37,59820,997,15+,15+,16:37,59820,997,15+,15+,16:37,59820,997,15+,15+,1,0,0,1,1 - 1,0 - 0,0 - 0,1,85,47,31,200,84,47,31,192,82,45,30,3,3 - 3,1,106,72,47,283,104,72,47,274,102,70,45,Caustic,Gibraltar,Bangalore,3rd,6,6th,17,10,22,41,486,10,22,41,290,9,21,39,0,1,0,1,0,0,0,0,1,FALSE,PS4,Xbox,Prowler,Care,SMG,Flatline,Heavy,Assault Rifle
GID-414,414,2021/03/18,14:18,14,61,SID-61,3,68460,71,2340300,10.633802816901408,4,13,19,49261,31,19,15,103,42,22,16,143,51,35,22,142,4655760,8,Ranked,Kings Canyon,Hydro Dam,Map Room,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Bloodhound,Recon,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,Has Scan,No Movement,No Team Movement,Wraith,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad Has Scan,Squad No Team Movement,,Pre-Collection,40,70,125,235,0 - 49,50 - 99,100 - 149,0 - 99,0 - 99,100 - 199,0 - 249,0 - 249,0 - 249,-30,-85,-115,3,3rd,0,,762,61,37,28,95924,60,37,28,93618,59,36,27,Diamond 4,Unknown,Unknown,21,,,Diamond,Unknown,Unknown,Diamond,21,Unknown,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,05:29,19740,329,15+,15+,05:29,19740,329,15+,15+,05:29,19740,329,15+,15+,0,0,0,0,0 - 0,0 - 0,0 - 0,1,86,47,31,200,84,47,31,194,83,46,30,0,0 - 0,3,107,73,48,284,105,72,47,277,103,71,46,Bangalore,Bloodhound,Wraith,1st,12,12th,6,10,22,41,492,10,22,41,291,9,21,40,0,0,0,0,0,0,0,0,0,FALSE,PS4,PS4,Flatline,Heavy,Assault Rifle,Triple Take,Sniper,Sniper
GID-415,415,2021/03/18,14:27,14,61,SID-61,4,88200,72,2360040,10.652777777777779,4,13,19,49301,31,19,15,103,42,22,16,143,51,35,22,143,4675500,8,Ranked,Kings Canyon,Capacitor,Capacitor,,Pre-Collection,,Pre-Collection,Pathfinder,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Non Favourite Legend,2,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Caustic,Controller,0,Old Legend,OG-Legend,No Cover-Gen,Has Damage Dealing,Has Fortify,No Revive,No Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad Has Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,654,334,376,1364,650 - 699,300 - 349,350 - 399,600 - 699,300 - 399,300 - 399,500 - 749,250 - 499,250 - 499,320,278,598,1,1st,2,,40,61,37,28,96176,60,37,28,95480,60,37,28,Diamond 4,Diamond 4,Diamond 4,21,21,21,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,04:31,16260,271,15+,15+,04:31,16260,271,15+,15+,04:31,16260,271,15+,15+,4,2,0,6,4 - 4,2 - 2,0 - 0,0,86,47,31,201,85,47,31,200,84,47,31,4,4 - 4,0,107,73,48,285,106,72,47,283,104,72,47,Bangalore,Pathfinder,Caustic,2nd,11,11th,12,10,22,41,498,10,22,41,291,10,22,41,1,2,0,3,1,0,0,1,4,FALSE,PS4,PS4,Triple Take,Sniper,Sniper,R-99,Light,SMG
GID-416,416,2021/03/18,14:53,14,61,SID-61,5,104460,73,2376300,10.657534246575343,4,13,19,49955,32,19,15,107,43,23,17,147,52,36,23,144,4691760,8,Ranked,Kings Canyon,Runoff,Broken Relay,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Wraith,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Loba,Support,5,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad No Team Movement,,Pre-Collection,767,962,811,2540,750 - 799,950 - 999,800 - 849,700 - 799,900 - 999,800 - 899,750 - 999,750 - 999,750 - 999,-195,-44,-239,3,3rd,0,,654,62,37,28,96938,61,37,28,95924,60,37,28,Diamond 4,Diamond 4,Diamond 4,21,21,21,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,17:59,64740,1079,15+,15+,17:58,64680,1078,15+,15+,17:58,64680,1078,15+,15+,2,2,3,7,2 - 2,2 - 2,3 - 3,4,87,48,32,202,86,47,31,200,84,47,31,2,2 - 2,4,108,74,49,288,107,73,48,284,105,72,47,Loba,Bangalore,Wraith,2nd,4,4th,11,10,22,41,500,10,22,41,295,10,22,41,2,3,0,5,0,0,0,0,5,FALSE,PS4,PS4,G7-Scout,Light,Assault Rifle,Volt,Energy,SMG
GID-417,417,2021/03/18,15:24,15,61,SID-61,6,169200,74,2441040,10.567567567567568,4,13,20,50722,33,19,15,109,44,24,17,149,53,37,23,145,4756500,8,Ranked,Kings Canyon,Gauntlet,Caustic Treatment,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Pathfinder,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Octane,Skirmisher,1,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,391,259,616,1266,350 - 399,250 - 299,600 - 649,300 - 399,200 - 299,600 - 699,250 - 499,250 - 499,500 - 749,132,-225,-93,2,2nd,1,,767,63,37,28,96978,61,37,28,96176,60,37,28,Diamond 4,Diamond 4,Diamond 4,21,21,21,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,04:23,15780,263,15+,15+,05:30,19800,330,15+,15+,05:30,19800,330,15+,15+,0,2,0,2,0 - 0,2 - 2,0 - 0,2,88,49,32,202,86,47,31,201,85,47,31,0,0 - 0,2,109,75,49,288,107,73,48,285,106,72,47,Bangalore,Pathfinder,Octane,1st,15,15th,4,10,22,42,504,10,22,41,298,10,22,41,0,0,0,0,0,0,0,0,0,FALSE,PS4,PS4,G7-Scout,Light,Assault Rifle,Havoc,Energy,Assault Rifle
GID-418,418,2021/03/18,15:58,15,61,SID-61,7,184980,75,2456820,10.626666666666667,4,13,20,51113,33,19,15,109,44,24,17,149,53,37,23,146,4772280,8,Ranked,Kings Canyon,Runoff,Bunker,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,2,Caustic,Controller,0,Old Legend,OG-Legend,No Cover-Gen,Has Damage Dealing,Has Fortify,No Revive,No Scan,No Movement,No Team Movement,Bloodhound,Recon,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,Has Scan,No Movement,No Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad Has Fortify,Squad No Revive,Squad Has Scan,Squad No Team Movement,,Pre-Collection,526,738,70,1334,500 - 549,700 - 749,50 - 99,500 - 599,700 - 799,0 - 99,500 - 749,500 - 749,0 - 249,-212,456,244,2,2nd,1,,391,63,37,28,97632,62,37,28,96938,61,37,28,Diamond 4,Unknown,Unknown,21,,,Diamond,Unknown,Unknown,Diamond,21,Unknown,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,09:56,35760,596,15+,15+,09:19,33540,559,15+,15+,09:10,33000,550,15+,15+,0,1,0,1,0 - 0,1 - 1,0 - 0,0,88,49,32,206,87,48,32,202,86,47,31,0,0 - 0,0,109,75,49,292,108,74,49,288,107,73,48,Bloodhound,Caustic,Bangalore,3rd,9,9th,15,10,22,42,507,10,22,41,300,10,22,41,0,0,0,0,0,0,0,0,0,FALSE,PS4,PS4,Volt,Energy,SMG,Triple Take,Sniper,Sniper
GID-419,419,2021/03/18,16:12,16,61,SID-61,8,220740,76,2492580,10.605263157894736,4,13,20,51639,33,19,15,109,44,24,17,149,53,37,23,147,4808040,8,Ranked,Kings Canyon,Runoff,No Death,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Horizon,Skirmisher,7,New Legend,Non OG-Legend,No Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Gibraltar,Support,0,Old Legend,Non OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,Has Revive,No Scan,No Movement,No Team Movement,New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad Has Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,2113,484,1443,4040,2100 - 2149,450 - 499,1400 - 1449,2100 - 2199,400 - 499,1400 - 1499,2000 - 2249,250 - 499,1250 - 1499,1629,670,2299,1,1st,2,,526,63,37,28,98399,63,37,28,96978,61,37,28,Diamond 4,Diamond 4,Plat 1,21,21,20,Diamond,Diamond,Platinum,Diamond,21,Lower Rank TM,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,21:52,78720,1312,15+,15+,21:52,78720,1312,15+,15+,21:52,78720,1312,15+,15+,2,3,3,8,2 - 2,3 - 3,3 - 3,0,88,49,32,208,88,49,32,202,86,47,31,3,3 - 3,0,109,75,49,294,109,75,49,288,107,73,48,,,,,1,1st,9,10,22,42,509,10,22,42,302,10,22,41,0,0,0,0,0,0,0,0,0,FALSE,PS4,PS4,Flatline,Heavy,Assault Rifle,R-99,Light,SMG
GID-420,420,2021/03/18,17:23,17,61,SID-61,9,299460,77,2571300,10.480519480519481,5,14,21,53752,34,20,16,111,45,25,17,152,54,38,24,148,4886760,8,Ranked,Kings Canyon,Caustic Treatment,Caustic Treatment,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,1,Mirage,Support,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,Has Revive,No Scan,No Movement,No Team Movement,Octane,Skirmisher,1,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad Has Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,340,0,0,340,300 - 349,0 - 49,0 - 49,300 - 399,0 - 99,0 - 99,250 - 499,0 - 249,0 - 249,340,340,680,1,1st,2,,2113,64,38,29,98790,63,37,28,97632,62,37,28,Diamond 4,Diamond 4,Diamond 4,21,21,21,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,02:12,7920,132,15+,15+,02:12,7920,132,15+,15+,01:28,5280,88,15+,15+,0,0,0,0,0 - 0,0 - 0,0 - 0,2,89,50,32,208,88,49,32,206,87,48,32,2,2 - 2,3,110,76,50,294,109,75,49,292,108,74,49,Mirage,Octane,Bangalore,3rd,16,16th,1,11,23,43,514,10,22,42,304,10,22,41,0,0,0,0,0,0,0,0,0,TRUE,PS4,Xbox,Devotion,Energy,LMG,P220,Light,Pistol
GID-421,421,2021/03/18,17:28,17,61,SID-61,10,307380,78,2579220,10.551282051282051,5,14,21,54092,34,20,16,111,45,25,17,154,55,39,24,149,4894680,8,Ranked,Kings Canyon,Runoff,Runoff,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,3,Mirage,Support,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,Has Revive,No Scan,No Movement,No Team Movement,Octane,Skirmisher,1,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad Has Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,375,81,124,580,350 - 399,50 - 99,100 - 149,300 - 399,0 - 99,100 - 199,250 - 499,0 - 249,0 - 249,294,251,545,1,1st,2,,340,64,38,29,99316,63,37,28,98399,63,37,28,Diamond 4,Diamond 4,Diamond 4,21,21,21,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,02:02,7320,122,15+,15+,02:02,7320,122,15+,15+,01:44,6240,104,15+,15+,0,0,0,0,0 - 0,0 - 0,0 - 0,0,89,50,32,208,88,49,32,208,88,49,32,1,1 - 1,2,111,77,50,294,109,75,49,294,109,75,49,Mirage,Octane,Bangalore,3rd,19,19th,16,11,23,43,517,10,22,42,305,10,22,42,0,0,0,0,0,0,0,0,0,TRUE,PS4,Xbox,Spitfire,Heavy,LMG,Alternator,Light,SMG
GID-422,422,2021/03/18,17:35,17,61,SID-61,11,314700,79,2586540,10.658227848101266,5,14,21,54467,34,20,16,111,45,25,17,155,56,39,24,150,4902000,8,Ranked,Kings Canyon,Gauntlet,Gauntlet,,Pre-Collection,,Pre-Collection,Bangalore,Assault,0,Old Legend,OG-Legend,Has Cover-Gen,Has Damage Dealing,No Fortify,No Revive,No Scan,No Movement,No Team Movement,Favourite Legend,2,Pathfinder,Skirmisher,0,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,Octane,Skirmisher,1,Old Legend,OG-Legend,No Cover-Gen,No Damage Dealing,No Fortify,No Revive,No Scan,Has Movement,Has Team Movement,No New Legend Squad,Squad OG-Legend,Squad Has Cover-Gen,Squad Has Damage,Squad No Fortify,Squad No Revive,Squad No Scan,Squad Has Team Movement,,Pre-Collection,404,0,139,543,400 - 449,0 - 49,100 - 149,400 - 499,0 - 99,100 - 199,250 - 499,0 - 249,0 - 249,404,265,669,1,1st,2,,375,64,38,29,101429,64,38,29,98790,63,37,28,Diamond 4,Diamond 4,Diamond 4,21,21,21,Diamond,Diamond,Diamond,Diamond,21,Correct Rank TMs,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,Pre-Collection,,,01:20,4800,80,15+,15+,01:37,5820,97,15+,15+,01:37,5820,97,15+,15+,2,0,0,2,2 - 2,0 - 0,0 - 0,0,89,50,32,210,89,50,32,208,88,49,32,2,2 - 2,1,112,77,50,297,110,76,50,294,109,75,49,Pathfinder,Bangalore,Octane,2nd,19,19th,19,11,23,43,517,11,23,43,308,10,22,42,0,0,0,0,0,0,0,0,0,TRUE,PS4,PS4,Devotion,Energy,LMG,Alternator,Light,SMG
